metavar,cluster,gene,statistic,p.value,FDR
dx,1,SYT17,2,1,1
dx,1,SYTL1,2,1,1
dx,1,TAF3,2,1,1
dx,1,TAF5L,2,1,1
dx,1,TAF6L,2,1,1
dx,1,TAF7,2,1,1
dx,1,TAF9,2,1,1
dx,1,TAGLN,2,1,1
dx,1,TAGLN2,2,1,1
dx,1,TAPBPL,2,1,1
dx,1,TAPT1,2,1,1
dx,1,TARBP1,2,1,1
dx,1,TARDBP,2,1,1
dx,1,TAS2R14,2,1,1
dx,1,TAX1BP3,2,1,1
dx,1,TBC1D12,2,1,1
dx,1,TBC1D8,2,1,1
dx,1,TBC1D8B,3,0.5,1
dx,1,TBCC,2,1,1
dx,1,TBCD,2,1,1
dx,1,TBL2,2,1,1
dx,1,TBRG4,2,1,1
dx,1,TCAP,2,1,1
dx,1,TCEA2,2,1,1
dx,1,TCEAL4,2,1,1
dx,1,TCF7L2,2,1,1
dx,1,TCL1A,1,1,1
dx,1,TCN2,2,1,1
dx,1,TCOF1,2,1,1
dx,1,TCP11L2,2,1,1
dx,1,TERF1,2,1,1
dx,1,TERF2,2,1,1
dx,1,TESC,2,1,1
dx,1,TEX261,2,1,1
dx,1,TFB1M,2,1,1
dx,1,TFRC,2,1,1
dx,1,TGFA,2,1,1
dx,1,TGM1,2,1,1
dx,1,TGM2,2,1,1
dx,1,THAP1,2,1,1
dx,1,THBD,2,1,1
dx,1,THBS1,0,0.5,1
dx,1,THOP1,2,1,1
dx,1,THRAP3,2,1,1
dx,1,TIMM21,2,1,1
dx,1,TIMM8A,2,1,1
dx,1,TIMP1,1,1,1
dx,1,TIPARP,2,1,1
dx,1,TLCD1,2,1,1
dx,1,TLE1,1,1,1
dx,1,TLN2,2,1,1
dx,1,TLR1,2,1,1
dx,1,TLR5,2,1,1
dx,1,TLR7,1,1,1
dx,1,TM7SF3,2,1,1
dx,1,TMA16,2,1,1
dx,1,TMC6,2,1,1
dx,1,TMCC2,1,1,1
dx,1,TMED10,2,1,1
dx,1,TMEM107,2,1,1
dx,1,TMEM116,2,1,1
dx,1,TMEM150A,2,1,1
dx,1,TMEM156,2,1,1
dx,1,TMEM161B,2,1,1
dx,1,TMEM176A,2,1,1
dx,1,TMEM176B,1,1,1
dx,1,TMEM177,2,1,1
dx,1,TMEM18,2,1,1
dx,1,TMEM183A,2,1,1
dx,1,TMEM2,2,1,1
dx,1,TMEM234,2,1,1
dx,1,TMEM238,2,1,1
dx,1,TMEM241,2,1,1
dx,1,TMEM38B,2,1,1
dx,1,TMEM40,1,1,1
dx,1,TMEM50B,2,1,1
dx,1,TMEM53,2,1,1
dx,1,TMEM55A,2,1,1
dx,1,TMEM67,2,1,1
dx,1,TMEM70,2,1,1
dx,1,TMEM79,2,1,1
dx,1,TMEM81,2,1,1
dx,1,TMPRSS13,0,0.5,1
dx,1,TMPRSS4,2,1,1
dx,1,TMSB15B,2,1,1
dx,1,TMTC3,3,0.5,1
dx,1,TMX4,2,1,1
dx,1,TNF,2,1,1
dx,1,TNFAIP3,2,1,1
dx,1,TNFAIP6,2,1,1
dx,1,TNFAIP8L1,2,1,1
dx,1,TNFRSF18,1,1,1
dx,1,TNFSF10,3,0.5,1
dx,1,TNKS1BP1,2,1,1
dx,1,TNNC2,2,1,1
dx,1,TNNT1,2,1,1
dx,1,TNR,2,1,1
dx,1,TOB1,2,1,1
dx,1,TOMM40,2,1,1
dx,1,TOPBP1,2,1,1
dx,1,TOPORS,2,1,1
dx,1,TP53,2,1,1
dx,1,TP53BP1,2,1,1
dx,1,TP53BP2,2,1,1
dx,1,TP53I13,2,1,1
dx,1,TP53I3,2,1,1
dx,1,TP53RK,2,1,1
dx,1,TPBG,2,1,1
dx,1,TPD52,2,1,1
dx,1,TPM1,2,1,1
dx,1,TPM2,2,1,1
dx,1,TPPP3,2,1,1
dx,1,TRABD2A,2,1,1
dx,1,TRAF2,0,0.5,1
dx,1,TRAF3,2,1,1
dx,1,TRAF5,2,1,1
dx,1,TRAM2,2,1,1
dx,1,TRAPPC12,2,1,1
dx,1,TRAPPC13,2,1,1
dx,1,TREM2,2,1,1
dx,1,TREML1,3,0.5,1
dx,1,TRIM24,2,1,1
dx,1,TRIM37,2,1,1
dx,1,TRIM52,2,1,1
dx,1,TRIM62,2,1,1
dx,1,TRIM69,2,1,1
dx,1,TRIQK,2,1,1
dx,1,TRMT10A,2,1,1
dx,1,TRMT1L,2,1,1
dx,1,TRMT44,2,1,1
dx,1,TRMT5,2,1,1
dx,1,TRPM4,2,1,1
dx,1,TRPV4,2,1,1
dx,1,TRUB2,2,1,1
dx,1,TSC22D1,2,1,1
dx,1,TSPAN2,2,1,1
dx,1,TSPAN3,2,1,1
dx,1,TSPAN31,2,1,1
dx,1,TSPAN4,2,1,1
dx,1,TSPYL2,2,1,1
dx,1,TSR2,2,1,1
dx,1,TSSK6,2,1,1
dx,1,TSTD1,2,1,1
dx,1,TTC21A,2,1,1
dx,1,TTC26,2,1,1
dx,1,TTC3,2,1,1
dx,1,TTC30A,0,0.5,1
dx,1,TUBA1A,2,1,1
dx,1,TUBA1B,3,0.5,1
dx,1,TUBA4A,2,1,1
dx,1,TUBB1,2,1,1
dx,1,TUBB2A,2,1,1
dx,1,TUBD1,2,1,1
dx,1,TUBG1,2,1,1
dx,1,TULP3,2,1,1
dx,1,TXK,0,0.5,1
dx,1,TXNDC15,2,1,1
dx,1,UBBP4,3,0.5,1
dx,1,UBC,1,1,1
dx,1,UBE2D4,2,1,1
dx,1,UBE2L6,2,1,1
dx,1,UBE3B,2,1,1
dx,1,UBE4B,2,1,1
dx,1,UBR7,2,1,1
dx,1,UBTD1,2,1,1
dx,1,UBTF,2,1,1
dx,1,UBXN2A,2,1,1
dx,1,UBXN2B,2,1,1
dx,1,UCN,2,1,1
dx,1,UCP2,2,1,1
dx,1,UEVLD,2,1,1
dx,1,UFL1,2,1,1
dx,1,UGDH,2,1,1
dx,1,UGGT2,2,1,1
dx,1,ULK4,2,1,1
dx,1,UNC119,1,1,1
dx,1,UNKL,2,1,1
dx,1,UPF3B,2,1,1
dx,1,UPK3A,2,1,1
dx,1,URI1,2,1,1
dx,1,UROS,2,1,1
dx,1,USP13,2,1,1
dx,1,USP30,2,1,1
dx,1,USP31,2,1,1
dx,1,USP35,2,1,1
dx,1,USP37,2,1,1
dx,1,USP5,2,1,1
dx,1,USP54,2,1,1
dx,1,UTP15,2,1,1
dx,1,UTRN,3,0.5,1
dx,1,UTS2,2,1,1
dx,1,UTS2B,2,1,1
dx,1,UVSSA,2,1,1
dx,1,VAMP5,2,1,1
dx,1,VARS2,2,1,1
dx,1,VAT1,2,1,1
dx,1,VAV2,2,1,1
dx,1,VAV3,2,1,1
dx,1,VCAN,2,1,1
dx,1,VDAC1,2,1,1
dx,1,VEGFB,2,1,1
dx,1,VILL,2,1,1
dx,1,VIPR1,2,1,1
dx,1,VMO1,2,1,1
dx,1,VNN2,2,1,1
dx,1,VPS53,2,1,1
dx,1,VPS9D1,2,1,1
dx,1,VRK1,2,1,1
dx,1,VRK2,2,1,1
dx,1,VSIG4,2,1,1
dx,1,VSTM1,2,1,1
dx,1,VWA9,2,1,1
dx,1,WARS,2,1,1
dx,1,WBP2NL,2,1,1
dx,1,WBP5,2,1,1
dx,1,WDFY4,2,1,1
dx,1,WDPCP,2,1,1
dx,1,WDR11,2,1,1
dx,1,WDR24,2,1,1
dx,1,WDR46,2,1,1
dx,1,WDR5,2,1,1
dx,1,WDR60,2,1,1
dx,1,WDR62,2,1,1
dx,1,WDR74,2,1,1
dx,1,WDR76,1,1,1
dx,1,WDR86,1,1,1
dx,1,WNT5B,2,1,1
dx,1,WRN,2,1,1
dx,1,WWOX,2,1,1
dx,1,XAF1,2,1,1
dx,1,XCL1,1,1,1
dx,1,XCL2,1,1,1
dx,1,XPA,2,1,1
dx,1,XPNPEP3,2,1,1
dx,1,XPO5,2,1,1
dx,1,XRCC4,2,1,1
dx,1,XRCC6BP1,2,1,1
dx,1,XYLB,2,1,1
dx,1,XYLT2,3,0.5,1
dx,1,YAF2,2,1,1
dx,1,YBX1,0,0.5,1
dx,1,YBX3,2,1,1
dx,1,YIPF5,2,1,1
dx,1,YJEFN3,1,1,1
dx,1,YTHDC2,2,1,1
dx,1,YWHAH,2,1,1
dx,1,ZBP1,2,1,1
dx,1,ZBTB10,2,1,1
dx,1,ZBTB16,3,0.5,1
dx,1,ZBTB24,2,1,1
dx,1,ZBTB37,2,1,1
dx,1,ZBTB43,2,1,1
dx,1,ZBTB49,2,1,1
dx,1,ZBTB7A,3,0.5,1
dx,1,ZBTB8A,0,0.5,1
dx,1,ZC2HC1A,2,1,1
dx,1,ZC3H12D,2,1,1
dx,1,ZC3H3,2,1,1
dx,1,ZC3H6,2,1,1
dx,1,ZCCHC9,2,1,1
dx,1,ZDHHC1,2,1,1
dx,1,ZDHHC2,2,1,1
dx,1,ZDHHC21,2,1,1
dx,1,ZEB1,1,1,1
dx,1,ZFAT,2,1,1
dx,1,ZFP36L1,3,0.5,1
dx,1,ZFP36L2,3,0.5,1
dx,1,ZFYVE16,2,1,1
dx,1,ZFYVE28,0,0.5,1
dx,1,ZG16B,2,1,1
dx,1,ZKSCAN5,2,1,1
dx,1,ZMAT5,2,1,1
dx,1,ZMYND11,2,1,1
dx,1,ZMYND8,2,1,1
dx,1,ZNF10,2,1,1
dx,1,ZNF117,2,1,1
dx,1,ZNF124,2,1,1
dx,1,ZNF169,2,1,1
dx,1,ZNF18,2,1,1
dx,1,ZNF180,2,1,1
dx,1,ZNF2,1,1,1
dx,1,ZNF200,2,1,1
dx,1,ZNF251,2,1,1
dx,1,ZNF257,2,1,1
dx,1,ZNF260,2,1,1
dx,1,ZNF273,2,1,1
dx,1,ZNF274,2,1,1
dx,1,ZNF280C,2,1,1
dx,1,ZNF280D,2,1,1
dx,1,ZNF302,2,1,1
dx,1,ZNF324B,2,1,1
dx,1,ZNF329,2,1,1
dx,1,ZNF331,2,1,1
dx,1,ZNF341,2,1,1
dx,1,ZNF343,2,1,1
dx,1,ZNF35,2,1,1
dx,1,ZNF354A,2,1,1
dx,1,ZNF354B,2,1,1
dx,1,ZNF383,2,1,1
dx,1,ZNF417,2,1,1
dx,1,ZNF419,2,1,1
dx,1,ZNF446,2,1,1
dx,1,ZNF449,2,1,1
dx,1,ZNF467,2,1,1
dx,1,ZNF469,2,1,1
dx,1,ZNF471,2,1,1
dx,1,ZNF486,2,1,1
dx,1,ZNF503,2,1,1
dx,1,ZNF528,1,1,1
dx,1,ZNF544,2,1,1
dx,1,ZNF562,2,1,1
dx,1,ZNF569,2,1,1
dx,1,ZNF573,2,1,1
dx,1,ZNF575,3,0.5,1
dx,1,ZNF576,2,1,1
dx,1,ZNF587B,2,1,1
dx,1,ZNF597,2,1,1
dx,1,ZNF600,2,1,1
dx,1,ZNF629,2,1,1
dx,1,ZNF677,2,1,1
dx,1,ZNF703,2,1,1
dx,1,ZNF71,2,1,1
dx,1,ZNF75A,2,1,1
dx,1,ZNF783,2,1,1
dx,1,ZNF799,1,1,1
dx,1,ZNF804A,1,1,1
dx,1,ZNF814,2,1,1
dx,1,ZNF821,2,1,1
dx,1,ZNF90,2,1,1
dx,1,ZNRF2,2,1,1
dx,1,ZRANB3,2,1,1
dx,1,ZSCAN22,2,1,1
dx,1,ZSCAN5A,2,1,1
dx,1,ZSWIM4,1,1,1
dx,1,ZXDA,1,1,1
dx,1,ZZZ3,2,1,1
